02912	28806023	com	Open COM3 @ 115200 baud Ctrl-X (UsbSerial)
07208	29336793	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07209	29337033	tx	[3F]
07210	29337040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07211	29337282	tx	[3F]
07212	29337291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07213	29337533	tx	[3F]
07214	29337539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07215	29337784	tx	[3F]
07216	29337789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07217	29338032	tx	[3F]
07218	29338038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07219	29338283	tx	[3F]
07220	29338289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07221	29338532	tx	[3F]
07222	29338537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07223	29338783	tx	[3F]
07224	29338789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07225	29339033	tx	[3F]
07226	29339038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07227	29339283	tx	[3F]
07228	29339291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07229	29339532	tx	[3F]
07230	29339540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07231	29339782	tx	[3F]
07232	29339787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07233	29340033	tx	[3F]
07234	29340038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07235	29340282	tx	[3F]
07236	29340288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07237	29340533	tx	[3F]
07238	29340539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07239	29340783	tx	[3F]
07240	29340789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07241	29341032	tx	[3F]
07242	29341038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07243	29341282	tx	[3F]
07244	29341287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07245	29341533	tx	[3F]
07246	29341540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07247	29341782	tx	[3F]
07248	29341790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07249	29342032	tx	[3F]
07250	29342039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07251	29342282	tx	[3F]
07252	29342287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07253	29342533	tx	[3F]
07254	29342538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07255	29342783	tx	[3F]
07256	29342789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07257	29343033	tx	[3F]
07258	29343038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07259	29343283	tx	[3F]
07260	29343288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07261	29343533	tx	[3F]
07262	29343538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07263	29343783	tx	[3F]
07264	29343789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07265	29344033	tx	[3F]
07266	29344038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07267	29344283	tx	[3F]
07268	29344290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07269	29344533	tx	[3F]
07270	29344539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07271	29344782	tx	[3F]
07272	29344788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07273	29345032	tx	[3F]
07274	29345038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07275	29345282	tx	[3F]
07276	29345288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07277	29345533	tx	[3F]
07278	29345538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07279	29345783	tx	[3F]
07280	29345789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07281	29346032	tx	[3F]
07282	29346038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07283	29346283	tx	[3F]
07284	29346289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07285	29346533	tx	[3F]
07286	29346539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07287	29346783	tx	[3F]
07288	29346791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07289	29347033	tx	[3F]
07290	29347040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07291	29347283	tx	[3F]
07292	29347288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07293	29347532	tx	[3F]
07294	29347537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07295	29347782	tx	[3F]
07296	29347788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07297	29348033	tx	[3F]
07298	29348038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07299	29348284	tx	[3F]
07300	29348289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07301	29348532	tx	[3F]
07302	29348537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07303	29348782	tx	[3F]
07304	29348787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07305	29349032	tx	[3F]
07306	29349040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07307	29349282	tx	[3F]
07308	29349290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07309	29349532	tx	[3F]
07310	29349540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07311	29349783	tx	[3F]
07312	29349789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07313	29350033	tx	[3F]
07314	29350040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07315	29350282	tx	[3F]
07316	29350288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07317	29350532	tx	[3F]
07318	29350537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07319	29350782	tx	[3F]
07320	29350788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07321	29351033	tx	[3F]
07322	29351039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07323	29351283	tx	[3F]
07324	29351289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07325	29351532	tx	[3F]
07326	29351539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07327	29351783	tx	[3F]
07328	29351791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07329	29352034	tx	[3F]
07330	29352041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07331	29352282	tx	[3F]
07332	29352288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07333	29352533	tx	[3F]
07334	29352539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07335	29352783	tx	[3F]
07336	29352789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07337	29353032	tx	[3F]
07338	29353038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07339	29353283	tx	[3F]
07340	29353289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07341	29353532	tx	[3F]
07342	29353538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07343	29353782	tx	[3F]
07344	29353788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07345	29354033	tx	[3F]
07346	29354039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07347	29354283	tx	[3F]
07348	29354291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07349	29354533	tx	[3F]
07350	29354540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07351	29354782	tx	[3F]
07352	29354787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07353	29355033	tx	[3F]
07354	29355038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07355	29355282	tx	[3F]
07356	29355288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07357	29355532	tx	[3F]
07358	29355538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07359	29355783	tx	[3F]
07360	29355788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07361	29356033	tx	[3F]
07362	29356039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07363	29356283	tx	[3F]
07364	29356288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07365	29356532	tx	[3F]
07366	29356538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07367	29356782	tx	[3F]
07368	29356790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07369	29357033	tx	[3F]
07370	29357041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07371	29357282	tx	[3F]
07372	29357287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07373	29357533	tx	[3F]
07374	29357538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07375	29357783	tx	[3F]
07376	29357788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07377	29358033	tx	[3F]
07378	29358039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07379	29358282	tx	[3F]
07380	29358287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07381	29358532	tx	[3F]
07382	29358538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07383	29358782	tx	[3F]
07384	29358787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07385	29359032	tx	[3F]
07386	29359038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07387	29359282	tx	[3F]
07388	29359290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07389	29359532	tx	[3F]
07390	29359539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07391	29359782	tx	[3F]
07392	29359788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07393	29360032	tx	[3F]
07394	29360037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07395	29360282	tx	[3F]
07396	29360287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07397	29360532	tx	[3F]
07398	29360538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07399	29360782	tx	[3F]
07400	29360788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07401	29361033	tx	[3F]
07402	29361038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07403	29361282	tx	[3F]
07404	29361288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07405	29361532	tx	[3F]
07406	29361538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07407	29361783	tx	[3F]
07408	29361792	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07409	29362032	tx	[3F]
07410	29362040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07411	29362285	tx	[3F]
07412	29362291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07413	29362533	tx	[3F]
07414	29362539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07415	29362783	tx	[3F]
07416	29362789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07417	29363032	tx	[3F]
07418	29363038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07419	29363283	tx	[3F]
07420	29363288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07421	29363533	tx	[3F]
07422	29363539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07423	29363784	tx	[3F]
07424	29363789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07425	29364032	tx	[3F]
07426	29364038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07427	29364283	tx	[3F]
07428	29364291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07429	29364533	tx	[3F]
07430	29364540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07431	29364783	tx	[3F]
07432	29364789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07433	29365033	tx	[3F]
07434	29365039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07435	29365283	tx	[3F]
07436	29365288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07437	29365533	tx	[3F]
07438	29365538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07439	29365783	tx	[3F]
07440	29365789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07441	29366033	tx	[3F]
07442	29366038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07443	29366284	tx	[3F]
07444	29366289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07445	29366533	tx	[3F]
07446	29366539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07447	29366783	tx	[3F]
07448	29366791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07449	29367033	tx	[3F]
07450	29367040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07451	29367282	tx	[3F]
07452	29367288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07453	29367532	tx	[3F]
07454	29367538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07455	29367782	tx	[3F]
07456	29367788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07457	29368033	tx	[3F]
07458	29368038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07459	29368282	tx	[3F]
07460	29368287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07461	29368534	tx	[3F]
07462	29368539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07463	29368783	tx	[3F]
07464	29368788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07465	29369032	tx	[3F]
07466	29369037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07467	29369283	tx	[3F]
07468	29369291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07469	29369533	tx	[3F]
07470	29369539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07471	29369782	tx	[3F]
07472	29369788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07473	29370033	tx	[3F]
07474	29370038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07475	29370283	tx	[3F]
07476	29370289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07477	29370532	tx	[3F]
07478	29370537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07479	29370783	tx	[3F]
07480	29370789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07481	29371032	tx	[3F]
07482	29371038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07483	29371283	tx	[3F]
07484	29371288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07485	29371532	tx	[3F]
07486	29371537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07487	29371782	tx	[3F]
07488	29371790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07489	29372033	tx	[3F]
07490	29372042	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07491	29372282	tx	[3F]
07492	29372287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07493	29372532	tx	[3F]
07494	29372538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07495	29372783	tx	[3F]
07496	29372788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07497	29373032	tx	[3F]
07498	29373038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07499	29373282	tx	[3F]
07500	29373287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07501	29373533	tx	[3F]
07502	29373539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07503	29373783	tx	[3F]
07504	29373789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07505	29374034	tx	[3F]
07506	29374051	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07507	29374283	tx	[3F]
07508	29374291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07509	29374533	tx	[3F]
07510	29374541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07511	29374782	tx	[3F]
07512	29374788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07513	29375033	tx	[3F]
07514	29375041	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07515	29375283	tx	[3F]
07516	29375288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07517	29375532	tx	[3F]
07518	29375538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07519	29375784	tx	[3F]
07520	29375789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07521	29376033	tx	[3F]
07522	29376039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07523	29376283	tx	[3F]
07524	29376288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07525	29376532	tx	[3F]
07526	29376538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07527	29376783	tx	[3F]
07528	29376791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07529	29377033	tx	[3F]
07530	29377040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07531	29377283	tx	[3F]
07532	29377288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07533	29377534	tx	[3F]
07534	29377539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07535	29377782	tx	[3F]
07536	29377788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07537	29378034	tx	[3F]
07538	29378043	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07539	29378283	tx	[3F]
07540	29378289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07541	29378532	tx	[3F]
07542	29378538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07543	29378782	tx	[3F]
07544	29378788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07545	29379032	tx	[3F]
07546	29379038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07547	29379283	tx	[3F]
07548	29379291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07549	29379533	tx	[3F]
07550	29379540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07551	29379783	tx	[3F]
07552	29379788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07553	29380033	tx	[3F]
07554	29380038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07555	29380282	tx	[3F]
07556	29380288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07557	29380532	tx	[3F]
07558	29380538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07559	29380782	tx	[3F]
07560	29380787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07561	29381033	tx	[3F]
07562	29381038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07563	29381282	tx	[3F]
07564	29381287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07565	29381533	tx	[3F]
07566	29381538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07567	29381782	tx	[3F]
07568	29381790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07569	29382033	tx	[3F]
07570	29382040	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07571	29382282	tx	[3F]
07572	29382288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07573	29382533	tx	[3F]
07574	29382539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07575	29382783	tx	[3F]
07576	29382788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07577	29383032	tx	[3F]
07578	29383037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07579	29383283	tx	[3F]
07580	29383288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07581	29383533	tx	[3F]
07582	29383538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07583	29383783	tx	[3F]
07584	29383791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07585	29384033	tx	[3F]
07586	29384038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07587	29384282	tx	[3F]
07588	29384290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07589	29384533	tx	[3F]
07590	29384539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07591	29384783	tx	[3F]
07592	29384788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07593	29385033	tx	[3F]
07594	29385039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07595	29385282	tx	[3F]
07596	29385288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07597	29385533	tx	[3F]
07598	29385539	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07599	29385783	tx	[3F]
07600	29385793	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07601	29386033	tx	[3F]
07602	29386039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07603	29386282	tx	[3F]
07604	29386288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07605	29386532	tx	[3F]
07606	29386538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07607	29386783	tx	[3F]
07608	29386791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07609	29387032	tx	[3F]
07610	29387039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07611	29387282	tx	[3F]
07612	29387288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07613	29387532	tx	[3F]
07614	29387537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07615	29387782	tx	[3F]
07616	29387788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07617	29388032	tx	[3F]
07618	29388037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07619	29388283	tx	[3F]
07620	29388289	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07621	29388532	tx	[3F]
07622	29388541	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07623	29388782	tx	[3F]
07624	29388788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07625	29389033	tx	[3F]
07626	29389039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07627	29389282	tx	[3F]
07628	29389291	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07629	29389532	tx	[3F]
07630	29389540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07631	29389783	tx	[3F]
07632	29389789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07633	29390032	tx	[3F]
07634	29390038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07635	29390282	tx	[3F]
07636	29390288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07637	29390532	tx	[3F]
07638	29390538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07639	29390782	tx	[3F]
07640	29390787	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07641	29391032	tx	[3F]
07642	29391038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07643	29391282	tx	[3F]
07644	29391288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07645	29391532	tx	[3F]
07646	29391537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07647	29391782	tx	[3F]
07648	29391790	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07649	29392032	tx	[3F]
07650	29392039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07651	29392282	tx	[3F]
07652	29392288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07653	29392532	tx	[3F]
07654	29392538	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07655	29392783	tx	[3F]
07656	29392789	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07657	29393033	tx	[3F]
07658	29393038	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07659	29393282	tx	[3F]
07660	29393287	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07661	29393532	tx	[3F]
07662	29393537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07663	29393783	tx	[3F]
07664	29393791	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07665	29394032	tx	[3F]
07666	29394037	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07667	29394282	tx	[3F]
07668	29394290	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|WCO:0.000,0.000,0.000>\r
07669	29394533	tx	[3F]
07670	29394540	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0|Ov:100,100,100>\r
07671	29394782	tx	[3F]
07672	29394788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07673	29395034	tx	[3F]
07674	29395039	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07675	29395282	tx	[3F]
07676	29395288	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07677	29395532	tx	[3F]
07678	29395537	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07679	29395783	tx	[3F]
07680	29395788	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07681	29396033	tx	[3F]
07682	29396043	rx	<Idle|MPos:0.000,0.000,0.000|FS:0,0>\r
07683	29396283	tx	[3F]
